Index,Graph,Flow Cost,Time (sec),Num Iters,,,
0,sf-market-500,2.64227417641881,2.53264689445496,108,,,
1,sf-market-500,1.45146276215895,1.98662376403809,117,,,
2,sf-market-500,1.60104678837942,1.02402186393738,56,,,
3,sf-market-500,1.98899164936557,1.66383910179138,88,,,
4,sf-market-500,1.60739000265493,0.635707378387451,35,,,
5,sf-market-500,1.88574327240078,1.48448801040649,71,,,
6,sf-market-500,2.2433593672641,0.951010465621948,47,,,
7,sf-market-500,1.06812797697156,1.64883852005005,90,,,
8,sf-market-500,1.88252170096696,1.07134222984314,58,,,
9,sf-market-500,2.1855777175158,0.823400259017944,39,,,
10,sf-market-500,1.40062020780691,1.96392369270325,109,,,
11,sf-market-500,1.59169707259995,0.58833646774292,39,,,
12,sf-market-500,2.11117276864254,2.29591631889343,123,,,
13,sf-market-500,1.73068430415842,0.602719783782959,34,,,
14,sf-market-500,2.37775550843479,1.31275796890259,67,,,
15,sf-market-500,1.9967192949692,2.36246204376221,122,,,
16,sf-market-500,1.2114852401938,1.91042494773865,120,,,Median Time
17,sf-market-500,1.53984151501639,2.35567498207092,127,,1.64289179716854,1.52721273899078
18,sf-market-500,1.81790174005551,0.651429653167725,40,,,
19,sf-market-500,1.76345979787303,0.675395727157593,36,,,
20,sf-market-500,1.30054146698906,1.93076682090759,118,,,
21,sf-market-500,1.81090884275531,1.76316356658936,121,,,
22,sf-market-500,2.07445731875834,2.23947405815125,129,,,
23,sf-market-500,1.61593211755233,1.61984777450562,99,,,
24,sf-market-500,1.54824470110357,1.69580507278442,91,,,
25,sf-market-500,1.89266032297102,0.54596209526062,34,,,
26,sf-market-500,1.31616093046652,2.59011816978455,124,,,
27,sf-market-500,2.10925525082748,0.72585916519165,40,,,
28,sf-market-500,1.32726568592195,1.74970388412476,101,,,
29,sf-market-500,1.27211660495528,0.553884029388428,33,,,
30,sf-market-500,1.99758502416677,2.32581377029419,112,,,
31,sf-market-500,2.00029114010454,0.74564003944397,39,,,
32,sf-market-500,1.27135423829192,0.627606391906738,36,,,
33,sf-market-500,1.51208931129724,0.776448011398315,36,,,
34,sf-market-500,2.75203333431598,3.36848640441895,123,,,
35,sf-market-500,1.43953134454661,0.844057321548462,35,,,
36,sf-market-500,2.57586234315598,3.29364442825317,123,,,
37,sf-market-500,2.61436642311702,3.38090300559998,102,,,
38,sf-market-500,1.43089404887341,2.10987329483032,60,,,
39,sf-market-500,1.25561776740624,1.19418621063232,33,,,
40,sf-market-500,1.74074503243449,2.43919777870178,107,,,
41,sf-market-500,1.23126024206531,3.47726273536682,87,,,
42,sf-market-500,1.61029511030752,3.05509495735168,86,,,
43,sf-market-500,1.77712480096686,1.70237708091736,45,,,
44,sf-market-500,1.63775448152545,3.60646057128906,110,,,
45,sf-market-500,1.48575223411368,1.18731164932251,41,,,
46,sf-market-500,1.2132972547277,3.05807137489319,102,,,
47,sf-market-500,1.95277098756015,4.1546516418457,108,,,
48,sf-market-500,2.25002651491257,3.13765788078308,106,,,
49,sf-market-500,1.48536188918193,3.53701186180115,115,,,
50,sf-market-500,1.78067024694542,3.10385298728943,80,,,
51,sf-market-500,1.33914757651005,1.0332887172699,37,,,
52,sf-market-500,1.31561910107851,3.30657625198364,123,,,
53,sf-market-500,1.82439773801472,2.39705967903137,106,,,
54,sf-market-500,1.84558381887814,1.07341003417969,38,,,
55,sf-market-500,1.6324906577759,2.74305200576782,78,,,
56,sf-market-500,1.28959999273419,3.83168387413025,110,,,
57,sf-market-500,1.59663273051033,4.1213710308075,99,,,
58,sf-market-500,1.13785714640632,2.38346004486084,82,,,
59,sf-market-500,1.59780397609267,1.26097702980042,37,,,
60,sf-market-500,2.8289870242697,2.76137828826904,112,,,
61,sf-market-500,1.48396113256956,5.61969947814941,153,,,
62,sf-market-500,1.67108964013959,3.91857671737671,110,,,
63,sf-market-500,1.27260284693486,0.922868728637695,33,,,
64,sf-market-500,1.3100096130691,1.85081052780151,50,,,
65,sf-market-500,1.68194473840442,2.92347145080566,103,,,
66,sf-market-500,1.9381992473965,1.69948267936707,55,,,
67,sf-market-500,1.89827707881325,3.45430517196655,111,,,
68,sf-market-500,2.188065123922,3.28455567359924,113,,,
69,sf-market-500,1.9098934212731,3.17991137504578,109,,,
70,sf-market-500,1.69753733746869,0.731427431106567,32,,,
71,sf-market-500,1.69356637399164,1.6867938041687,44,,,
72,sf-market-500,1.4646547610125,2.85919332504272,137,,,
73,sf-market-500,1.29466860069185,0.547964572906494,35,,,
74,sf-market-500,1.93457545215549,2.07630634307861,123,,,
75,sf-market-500,1.77248255398158,0.984063386917114,54,,,
76,sf-market-500,1.40192665703855,0.547092437744141,30,,,
77,sf-market-500,1.63207338969319,2.08327674865723,113,,,
78,sf-market-500,1.33364775115701,2.44984579086304,122,,,
79,sf-market-500,1.2631338895121,1.65354871749878,89,,,
80,sf-market-500,1.65756072140369,0.675646543502808,45,,,
81,sf-market-500,2.4068850751999,1.62297296524048,103,,,
82,sf-market-500,1.48765452968359,1.81377983093262,107,,,
83,sf-market-500,1.55167776063375,1.85081338882446,98,,,
84,sf-market-500,1.70420046270751,0.6234130859375,38,,,
85,sf-market-500,1.63536734334923,2.3253390789032,123,,,
86,sf-market-500,2.08336943506954,1.163419008255,52,,,
87,sf-market-500,1.72662841626431,2.20816469192505,114,,,
88,sf-market-500,1.5579408467995,2.43700075149536,98,,,
89,sf-market-500,2.52455587594364,2.27850151062012,119,,,
90,sf-market-500,1.63314283072796,0.769948244094849,37,,,
91,sf-market-500,1.44097955359885,3.02539944648743,185,,,
92,sf-market-500,1.48596735648794,1.77300453186035,115,,,
93,sf-market-500,1.83385265730885,2.03206205368042,112,,,
94,sf-market-500,1.52742404510332,1.24651265144348,63,,,
95,sf-market-500,1.41644323565101,2.45912957191467,103,,,
96,sf-market-500,1.34209239899805,2.55296683311462,113,,,
97,sf-market-500,1.42507971729544,0.790572881698608,43,,,
98,sf-market-500,1.47304881907349,0.685549259185791,36,,,
99,sf-market-500,1.36169653942189,2.10066485404968,110,,,
100,sf-market-500,1.57276915006419,0.591150760650635,33,,,
101,sf-market-500,1.43229616393745,0.694661140441895,35,,,
102,sf-market-500,1.4254339645551,0.759823560714722,46,,,
103,sf-market-500,1.53215589179081,0.709520816802979,45,,,
104,sf-market-500,2.49680723510655,0.658935546875,35,,,
105,sf-market-500,1.25603742834323,1.27588605880737,64,,,
106,sf-market-500,1.7097530846225,0.565185070037842,32,,,
107,sf-market-500,1.42539255838237,3.03582978248596,157,,,
108,sf-market-500,1.80086941103307,2.26359248161316,115,,,
109,sf-market-500,1.60691908850557,0.579958438873291,31,,,
110,sf-market-500,1.59625991430113,1.69324994087219,84,,,
111,sf-market-500,1.77949960259917,0.840891122817993,38,,,
112,sf-market-500,1.90718113672361,0.890798807144165,39,,,
113,sf-market-500,1.97143547854034,2.59757685661316,114,,,
114,sf-market-500,2.60637788187902,2.33926677703857,129,,,
115,sf-market-500,1.6039304171929,0.814215421676636,33,,,
116,sf-market-500,1.4901779154638,3.20797896385193,90,,,
117,sf-market-500,1.53235710470033,2.57156801223755,89,,,
118,sf-market-500,1.44981407914807,3.35697412490845,100,,,
119,sf-market-500,2.57468090415877,2.26840281486511,120,,,
120,sf-market-500,1.89867535936066,0.699290990829468,36,,,
121,sf-market-500,1.44100717619554,0.832659959793091,39,,,
122,sf-market-500,1.85210309488077,0.814526557922363,41,,,
123,sf-market-500,1.43969948886089,0.647652149200439,42,,,
124,sf-market-500,1.39576407357841,0.56581974029541,32,,,
125,sf-market-500,2.40412887599653,0.679377317428589,35,,,
126,sf-market-500,1.50303075666471,2.97747778892517,121,,,
127,sf-market-500,1.9266484844569,2.61151194572449,118,,,
128,sf-market-500,1.80912871769531,3.66800475120544,133,,,
129,sf-market-500,2.23322570404998,0.536631584167481,31,,,
130,sf-market-500,2.41079380360562,2.44810247421265,126,,,
131,sf-market-500,2.30377852835947,0.685347557067871,35,,,
132,sf-market-500,1.44463788502924,1.83253312110901,94,,,
133,sf-market-500,1.48683311718859,2.23539710044861,103,,,
134,sf-market-500,1.9494958022865,2.03615856170654,80,,,
135,sf-market-500,1.49225576128533,0.795377016067505,43,,,
136,sf-market-500,1.97882873501,3.54081439971924,116,,,
137,sf-market-500,3.18420346824363,1.35913443565369,51,,,
138,sf-market-500,1.14539992928017,2.12497186660767,125,,,
139,sf-market-500,2.29579121905464,2.14259552955627,119,,,
140,sf-market-500,2.32981506522415,2.16131281852722,112,,,
141,sf-market-500,1.66269953014953,2.40093064308166,122,,,
142,sf-market-500,2.43905252412108,0.690828561782837,35,,,
143,sf-market-500,1.9030384369597,0.613722085952759,32,,,
144,sf-market-500,1.94697180931371,1.79786729812622,101,,,
145,sf-market-500,1.37876906936613,0.631603240966797,33,,,
146,sf-market-500,2.08514722022887,0.69284200668335,32,,,
147,sf-market-500,3.04379337002742,0.636715173721314,37,,,
148,sf-market-500,1.16454483756294,1.61210608482361,93,,,
149,sf-market-500,1.71134352768684,0.830244302749634,38,,,
150,sf-market-500,1.80591331388654,1.31402635574341,79,,,
151,sf-market-500,1.74070506467121,1.87676668167114,124,,,
152,sf-market-500,2.3716797884153,2.41432499885559,116,,,
153,sf-market-500,2.26461095527394,2.15918374061584,137,,,
154,sf-market-500,1.18508772919139,0.780232429504395,36,,,
155,sf-market-500,1.48712920273039,2.63525319099426,142,,,
156,sf-market-500,1.63915405627144,2.51664710044861,114,,,
157,sf-market-500,1.59665774127828,1.38999938964844,108,,,
158,sf-market-500,1.65194580123452,0.879826784133911,42,,,
159,sf-market-500,1.84492050618268,0.845744848251343,35,,,
160,sf-market-500,1.13716224771445,1.98578238487244,89,,,
161,sf-market-500,2.12014303470674,2.94653534889221,147,,,
162,sf-market-500,1.20246276322591,2.7608950138092,102,,,
163,sf-market-500,1.44541452627179,1.83592391014099,89,,,
164,sf-market-500,1.51830542497857,1.82179379463196,96,,,
165,sf-market-500,1.28503651938539,1.80576705932617,113,,,
166,sf-market-500,1.54501815929505,1.96854043006897,108,,,
167,sf-market-500,1.8612510269328,2.70091938972473,119,,,
168,sf-market-500,2.11602653369767,0.924653053283691,36,,,
169,sf-market-500,1.87874537692221,0.71098518371582,33,,,
170,sf-market-500,2.13627024572952,0.988124370574951,39,,,
171,sf-market-500,1.55056745413066,3.57886266708374,118,,,
172,sf-market-500,1.94529521843214,0.648968696594238,35,,,
173,sf-market-500,1.740705683979,1.95762228965759,111,,,
174,sf-market-500,1.38683789974724,1.09611821174622,48,,,
175,sf-market-500,1.83703674792356,0.591565608978272,33,,,
176,sf-market-500,1.19300694031281,2.46898722648621,97,,,
177,sf-market-500,1.38363135916714,2.11520028114319,108,,,
178,sf-market-500,1.27975108561727,0.790290594100952,43,,,
179,sf-market-500,1.44834505834989,1.13120675086975,49,,,
180,sf-market-500,1.2926501322066,0.866456508636475,48,,,
181,sf-market-500,1.21698518203781,0.853033304214477,40,,,
182,sf-market-500,1.54954848104466,1.66378903388977,104,,,
183,sf-market-500,1.22713209810764,1.24457812309265,58,,,
184,sf-market-500,1.43100185260593,0.630651235580444,35,,,
185,sf-market-500,1.58410163317241,0.71626615524292,42,,,
186,sf-market-500,1.38685502042944,2.01501250267029,97,,,
187,sf-market-500,1.74053085416655,3.56126713752747,105,,,
188,sf-market-500,2.69607101498097,2.7033007144928,126,,,
189,sf-market-500,1.92124508468214,0.603076934814453,33,,,
190,sf-market-500,1.06604663489261,2.28196167945862,153,,,
191,sf-market-500,2.419281131976,0.888296365737915,44,,,
192,sf-market-500,3.17173589806556,2.20670127868652,112,,,
193,sf-market-500,1.4099861967561,2.30030822753906,124,,,
194,sf-market-500,1.57113172517139,1.73548555374146,72,,,
195,sf-market-500,1.91551957607945,2.30872583389282,121,,,
196,sf-market-500,1.46154722372202,3.68654537200928,123,,,
197,sf-market-500,1.20274457889341,2.45893478393555,124,,,
198,sf-market-500,1.40418268094021,1.79387927055359,102,,,
199,sf-market-500,1.42415784002095,0.543993473052979,35,,,
200,sf-market-500,1.91686637869616,2.20377016067505,121,,,
201,sf-market-500,1.83087071423515,3.08561563491821,145,,,
202,sf-market-500,1.26933126550631,0.669069051742554,39,,,
203,sf-market-500,1.79194124657246,11.7552020549774,175,,,
204,sf-market-500,2.17601001993703,13.8587079048157,122,,,
205,sf-market-500,1.19549107323623,11.3065528869629,134,,,
206,sf-market-500,1.21820509166214,2.11025881767273,98,,,
207,sf-market-500,2.8456490540441,2.95782470703125,185,,,
208,sf-market-500,1.14543774734585,0.663691997528076,39,,,
209,sf-market-500,1.67065709880738,2.70530915260315,147,,,
210,sf-market-500,1.4036621378509,1.88918352127075,109,,,
211,sf-market-500,2.09023974291339,1.52550458908081,55,,,
212,sf-market-500,2.08399454876678,3.59219074249268,102,,,
213,sf-market-500,1.81847437790451,4.99784183502197,123,,,
214,sf-market-500,1.44010358154056,3.81421804428101,163,,,
215,sf-market-500,1.51379751644627,0.681122064590454,33,,,
216,sf-market-500,2.64987915148558,0.68493127822876,34,,,
217,sf-market-500,1.79116759018799,0.697918891906738,36,,,
218,sf-market-500,1.50714159344769,3.43065190315247,111,,,
219,sf-market-500,1.88173899975674,1.53258275985718,46,,,
220,sf-market-500,2.31726102990363,2.70556116104126,90,,,
221,sf-market-500,1.45692672156911,0.546445608139038,32,,,
222,sf-market-500,1.46975509375506,0.770128011703491,41,,,
223,sf-market-500,1.45685569573153,2.06212139129639,111,,,
224,sf-market-500,1.88094907651257,0.724279642105103,38,,,
225,sf-market-500,1.27844131224345,2.67869305610657,157,,,
226,sf-market-500,1.38819944697304,0.605976104736328,31,,,
227,sf-market-500,1.56677403156511,0.801271438598633,42,,,
228,sf-market-500,1.27363083769607,0.741682529449463,39,,,
229,sf-market-500,1.22113698686522,2.2365996837616,116,,,
230,sf-market-500,1.6693111341154,0.564010381698608,34,,,
231,sf-market-500,1.36671483741795,3.1806640625,120,,,
232,sf-market-500,1.7670239302136,1.03934693336487,37,,,
233,sf-market-500,1.90525981487302,1.82653784751892,101,,,
234,sf-market-500,3.49554811302152,1.79828572273254,110,,,
235,sf-market-500,1.59263309225119,2.47755455970764,124,,,
236,sf-market-500,1.28460108982093,0.547099113464356,33,,,
237,sf-market-500,1.23169720719881,1.06949210166931,63,,,
238,sf-market-500,2.26734273711727,2.03037810325623,126,,,
239,sf-market-500,2.16044503909852,2.42133283615112,123,,,
240,sf-market-500,3.72515655537032,2.12353086471558,119,,,
241,sf-market-500,1.32384746380435,1.75585412979126,102,,,
242,sf-market-500,1.67098348239602,2.85233211517334,167,,,
243,sf-market-500,1.90348940075915,0.567056179046631,30,,,
244,sf-market-500,1.07289762673687,1.62339687347412,81,,,
245,sf-market-500,1.30051974132079,0.513132572174072,31,,,
246,sf-market-500,1.54043415454059,0.626714944839478,35,,,
247,sf-market-500,1.33472531863311,0.598542451858521,37,,,
248,sf-market-500,1.39400212201212,0.497156858444214,31,,,
249,sf-market-500,1.61665751383117,1.82458281517029,111,,,
250,sf-market-500,1.85001872378976,1.6955738067627,97,,,
251,sf-market-500,1.41063000642226,1.97229528427124,108,,,
252,sf-market-500,1.91506289164447,0.5784752368927,34,,,
253,sf-market-500,1.89229408674069,2.38387298583984,124,,,
254,sf-market-500,1.26395710044001,1.22073602676392,51,,,
255,sf-market-500,1.94831624939338,1.3641369342804,93,,,
256,sf-market-500,1.61453354728951,0.585891008377075,35,,,
257,sf-market-500,2.6401931860482,0.65092945098877,34,,,
258,sf-market-500,2.29096490001494,1.63925886154175,110,,,
259,sf-market-500,2.00965729923468,1.37942886352539,105,,,
260,sf-market-500,2.04959167776214,2.09001970291138,135,,,
261,sf-market-500,2.00535275589896,2.14435076713562,120,,,
262,sf-market-500,2.476634246717,0.710269212722778,37,,,
263,sf-market-500,2.11890711816994,1.55879878997803,104,,,
264,sf-market-500,1.49592809434236,1.74514555931091,107,,,
265,sf-market-500,1.9125741748959,1.71388077735901,99,,,
266,sf-market-500,1.46453510996165,1.77365207672119,101,,,
267,sf-market-500,1.21596881624349,1.56735372543335,102,,,
268,sf-market-500,1.49923894713574,0.820351839065552,52,,,
269,sf-market-500,2.45123444701097,1.74396681785584,120,,,
270,sf-market-500,1.84888052008896,1.6865668296814,111,,,
271,sf-market-500,1.90684188821095,1.77814102172852,112,,,
272,sf-market-500,1.83626229842123,0.713424444198608,35,,,
273,sf-market-500,1.39256152713528,0.521481513977051,32,,,
274,sf-market-500,2.62388808168048,1.61720371246338,108,,,
275,sf-market-500,1.68623907097348,1.30305147171021,64,,,
276,sf-market-500,1.46654667207193,0.570749759674072,38,,,
277,sf-market-500,1.88095496606529,2.04570174217224,113,,,
278,sf-market-500,1.34277496977801,2.7946469783783,136,,,
279,sf-market-500,1.71639749100044,0.640296459197998,33,,,
280,sf-market-500,1.74852693516197,0.63416600227356,36,,,
281,sf-market-500,2.27024273166019,0.689291715621948,37,,,
282,sf-market-500,1.73641644705547,0.749943733215332,50,,,
283,sf-market-500,1.99294040046649,0.591071367263794,37,,,
284,sf-market-500,2.89319356295145,2.02829456329346,123,,,
285,sf-market-500,1.68900476887315,0.682738065719605,39,,,
286,sf-market-500,1.50744749413817,2.85781145095825,146,,,
287,sf-market-500,1.40910553777213,0.538095474243164,31,,,
288,sf-market-500,1.73154485035519,1.54122281074524,102,,,
289,sf-market-500,1.97937389933651,0.540824890136719,30,,,
290,sf-market-500,1.33629756825928,1.59146618843079,94,,,
291,sf-market-500,1.61158694297709,1.94243144989014,106,,,
292,sf-market-500,1.76958783131118,0.788736343383789,38,,,
293,sf-market-500,1.10801774899503,1.73543763160706,93,,,
294,sf-market-500,1.69993524669624,1.77897691726685,87,,,
295,sf-market-500,1.92136249053212,0.633554458618164,37,,,
296,sf-market-500,1.64228765430983,0.698832750320435,43,,,
297,sf-market-500,1.63816759516245,0.575634717941284,34,,,
298,sf-market-500,2.11157813500955,1.61479926109314,102,,,
299,sf-market-500,1.6729920206693,0.698806285858154,40,,,
300,sf-market-500,1.6092524207666,1.15561389923096,74,,,
301,sf-market-500,1.93659929750301,1.45854592323303,109,,,
302,sf-market-500,1.14711767011165,0.701696157455444,39,,,
303,sf-market-500,2.4170239562374,2.97683095932007,194,,,
304,sf-market-500,1.25725157414032,0.519280433654785,34,,,
305,sf-market-500,1.55462071107905,1.98439121246338,112,,,
306,sf-market-500,1.95187531064292,0.897890567779541,44,,,
307,sf-market-500,1.26964055249367,0.578726053237915,35,,,
308,sf-market-500,1.92249708591864,0.637274980545044,40,,,
309,sf-market-500,1.50747044534872,0.735456705093384,40,,,
310,sf-market-500,1.98480527600623,0.697161197662354,41,,,
311,sf-market-500,1.24474689644662,0.596291542053223,36,,,
312,sf-market-500,1.81089680486137,1.50327730178833,94,,,
313,sf-market-500,1.99328038177078,0.777410268783569,37,,,
314,sf-market-500,1.85925168522896,2.55065560340881,131,,,
315,sf-market-500,1.50761616467992,3.92528676986694,269,,,
316,sf-market-500,1.9225987243119,1.8341748714447,103,,,
317,sf-market-500,1.69618790954902,1.95919728279114,117,,,
318,sf-market-500,2.48284682328652,2.58898448944092,169,,,
319,sf-market-500,1.57710046946998,1.82522058486938,110,,,
320,sf-market-500,1.43038577937703,0.746860265731812,39,,,
321,sf-market-500,1.44500429332442,1.83616256713867,94,,,
322,sf-market-500,3.46950407633649,2.57930517196655,138,,,
323,sf-market-500,1.17263987211023,1.37538743019104,80,,,
324,sf-market-500,1.34339028728443,0.578621864318848,34,,,
325,sf-market-500,2.00915442115349,2.36899065971375,134,,,
326,sf-market-500,1.54178926123635,0.741214990615845,40,,,
327,sf-market-500,1.31831020064567,0.585453987121582,35,,,
328,sf-market-500,1.39141864119369,0.914893627166748,49,,,
329,sf-market-500,1.61626523898369,1.54560232162476,80,,,
330,sf-market-500,2.27158955277538,2.05997633934021,129,,,
331,sf-market-500,1.81335773149752,0.666064739227295,40,,,
332,sf-market-500,1.56700929515677,2.0628616809845,131,,,
